登番,名前漢字,名前カナ,支部,級,年号,生年月日,性別,年齢,身長,体重,血液型,勝率,複勝率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,前期級,前々期級,前々々期級,前期能力指数,今期能力指数,年,期,算出期間自,算出期間至,養成期,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,1コースF回数,1コースL0回数,1コースL1回数,1コースK0回数,1コースK1回数,1コースS0回数,1コースS1回数,1コースS2回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,2コースF回数,2コースL0回数,2コースL1回数,2コースK0回数,2コースK1回数,2コースS0回数,2コースS1回数,2コースS2回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,3コースF回数,3コースL0回数,3コースL1回数,3コースK0回数,3コースK1回数,3コースS0回数,3コースS1回数,3コースS2回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,4コースF回数,4コースL0回数,4コースL1回数,4コースK0回数,4コースK1回数,4コースS0回数,4コースS1回数,4コースS2回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,5コースF回数,5コースL0回数,5コースL1回数,5コースK0回数,5コースK1回数,5コースS0回数,5コースS1回数,5コースS2回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,6コースF回数,6コースL0回数,6コースL1回数,6コースK0回数,6コースK1回数,6コースS0回数,6コースS1回数,6コースS2回数,コースなしL0回数,コースなしL1回数,コースなしK0回数,コースなしK1回数,出身地
3912,川原 正明,カワラ マサアキ,福井,A2,S,490107,1,50,168,52,B,5.61,36.7,22,21,117,2,0,0.14,16,62.5,0.14,2.9,21,52.3,0.11,2.5,20,40.0,0.14,2.8,21,28.5,0.13,3.0,25,24.0,0.14,2.6,14,14.2,0.16,3.7,B1,B1,B1,48.0,51.0,2025,1,2024-05-01,2024-10-31,81,7,3,4,1,1,0,0,0,0,0,0,1,0,0,3,8,5,3,2,0,0,0,0,0,0,0,0,0,4,4,3,2,6,1,0,0,0,0,0,0,0,0,5,1,4,7,4,0,0,0,0,0,0,0,0,0,3,3,2,6,6,5,0,0,0,0,0,0,0,0,0,2,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,石川
3915,繁野谷 圭介,シゲノヤ ケイスケ,大阪,A2,S,490429,1,50,163,52,B,5.82,43.5,28,33,140,4,1,0.18,26,73.0,0.18,3.7,21,38.1,0.2,4.0,30,36.6,0.19,4.0,26,69.2,0.19,3.6,18,11.1,0.17,3.3,19,15.7,0.16,3.3,A2,A1,A1,53.0,52.0,2025,1,2024-05-01,2024-10-31,81,14,5,1,3,1,2,0,0,0,0,0,0,0,0,4,4,2,4,3,3,0,0,0,0,0,1,1,0,5,6,4,5,7,3,0,0,0,0,0,0,0,0,5,13,0,4,4,0,0,0,0,0,0,0,0,0,0,2,6,5,4,1,0,0,0,0,0,0,0,0,0,3,2,4,9,1,0,0,0,0,0,0,0,0,0,0,1,0,大阪
3918,深井 利寿,フカイ トシヒサ,滋賀,A1,S,490808,1,50,161,52,O,6.6,48.9,41,32,149,3,2,0.14,34,88.2,0.13,2.5,25,44.0,0.14,2.8,23,47.8,0.15,2.3,19,47.3,0.13,2.4,27,25.9,0.14,2.7,21,23.8,0.19,4.0,A1,A2,A1,55.0,55.0,2025,1,2024-05-01,2024-10-31,81,19,11,1,1,1,1,0,0,0,0,0,0,0,0,6,5,8,2,2,2,0,0,0,0,0,0,0,0,4,7,4,6,2,0,0,0,0,0,0,0,0,0,7,2,3,3,3,1,0,0,0,0,0,0,0,0,3,4,7,6,4,2,0,0,0,0,0,0,0,1,2,3,5,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,滋賀
3921,川村 正輝,カワムラ マサキ,福井,B1,S,500103,1,49,159,52,A,5.03,33.0,16,23,118,0,0,0.17,19,73.6,0.17,2.5,22,54.5,0.17,3.5,18,22.2,0.14,2.5,22,40.9,0.17,3.2,18,0.0,0.16,3.3,19,0.0,0.19,3.9,B1,B1,B1,47.0,49.0,2025,1,2024-05-01,2024-10-31,81,7,7,1,0,3,1,0,0,0,0,0,0,0,0,5,7,3,1,3,3,0,0,0,0,0,0,0,0,1,3,4,4,5,1,0,0,0,0,0,0,0,0,3,6,2,6,3,2,0,0,0,0,0,0,0,0,0,0,4,3,7,4,0,0,0,0,0,0,0,0,0,0,4,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,福井
3922,菅沼 佳昭,スガヌマ ヨシアキ,愛知,B1,S,500617,1,49,163,52,O,4.05,18.8,9,14,122,0,0,0.17,19,63.1,0.16,3.2,23,17.3,0.17,3.6,19,21.0,0.18,3.1,23,0.0,0.16,3.3,22,9.0,0.16,3.1,16,6.2,0.22,5.0,B1,B1,B1,44.0,46.0,2025,1,2024-05-01,2024-10-31,81,8,4,5,1,1,0,0,0,0,0,0,0,0,0,0,4,2,6,9,2,0,0,0,0,0,0,0,0,0,4,4,6,0,5,0,0,0,0,0,0,0,0,0,0,4,4,11,4,0,0,0,0,0,0,0,0,1,1,3,5,8,4,0,0,0,0,0,0,0,0,0,1,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3928,林 恵祐,ハヤシ ケイスケ,福岡,B1,S,501012,1,49,169,63,O,4.2,24.5,14,15,118,0,0,0.16,17,76.4,0.14,3.2,20,15.0,0.16,4.0,25,40.0,0.14,2.9,15,6.6,0.14,3.3,21,4.7,0.16,3.2,20,5.0,0.18,4.1,B1,B1,B1,44.0,45.0,2025,1,2024-05-01,2024-10-31,81,9,4,2,1,1,0,0,0,0,0,0,0,0,0,1,2,5,2,3,7,0,0,0,0,0,0,0,0,3,7,3,4,4,4,0,0,0,0,0,0,0,0,0,1,2,3,3,6,0,0,0,0,0,0,0,0,1,0,0,3,8,9,0,0,0,0,0,0,0,0,0,1,2,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,福岡
3929,杢野 誓良,モクノ チカヨシ,愛知,B1,S,501012,1,49,160,51,B,4.92,32.0,16,24,125,2,0,0.15,16,81.2,0.11,2.3,23,43.4,0.16,2.9,18,44.4,0.12,2.3,28,3.5,0.17,2.6,23,8.7,0.16,3.0,17,35.2,0.15,2.7,B1,B1,B1,50.0,48.0,2025,1,2024-05-01,2024-10-31,81,8,5,0,0,1,2,0,0,0,0,0,0,0,0,4,6,4,4,3,2,0,0,0,0,0,0,0,0,2,6,3,2,2,3,0,0,0,0,0,0,0,0,0,1,3,10,8,6,0,0,0,0,0,0,0,0,0,2,5,8,2,6,0,0,0,0,0,0,0,0,2,4,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3930,岸本 隆,キシモト タカシ,岡山,B1,S,510214,1,48,168,58,A,4.51,25.5,14,10,94,0,0,0.15,14,57.1,0.1,2.1,15,26.6,0.19,3.7,17,11.7,0.13,2.9,14,28.5,0.13,3.1,18,22.2,0.16,3.5,16,12.5,0.16,4.3,B1,B1,B1,49.0,47.0,2025,1,2024-05-01,2024-10-31,81,7,1,1,4,0,1,0,0,0,0,0,0,0,0,1,3,3,2,4,2,0,0,0,0,0,0,0,0,0,2,2,4,4,5,0,0,0,0,0,0,0,0,3,1,0,4,4,2,0,0,0,0,0,0,0,0,1,3,3,3,6,1,1,0,0,0,0,0,0,0,2,0,1,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3931,黒崎 竜也,クロサキ タツヤ,三重,A2,S,510611,1,48,156,50,AB,5.55,39.7,16,13,73,1,0,0.13,13,92.3,0.12,2.3,12,41.6,0.15,3.3,11,54.5,0.14,2.3,8,25.0,0.12,2.4,13,23.0,0.13,2.3,16,6.2,0.14,2.8,A2,A1,A1,53.0,49.0,2025,1,2024-05-01,2024-10-31,81,9,3,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,1,0,4,0,0,0,0,0,0,0,0,3,3,3,0,1,0,1,0,0,0,0,0,0,0,2,0,2,1,1,2,0,0,0,0,0,0,0,0,0,3,2,3,4,1,0,0,0,0,0,0,0,0,0,1,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,三重
3932,池田 浩美,イケダ ヒロミ,静岡,B1,S,510613,2,48,161,52,A,5.45,45.1,9,14,51,0,0,0.18,8,87.5,0.18,2.8,8,75.0,0.19,2.6,10,40.0,0.16,2.9,10,30.0,0.18,3.3,7,28.5,0.18,3.6,8,12.5,0.22,4.5,B1,A2,A2,44.0,49.0,2025,1,2024-05-01,2024-10-31,81,3,4,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,3,0,0,0,0,0,0,0,0,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,静岡
3933,山地 正樹,ヤマジ マサキ,岡山,B1,S,510624,1,48,164,57,AB,3.84,18.2,3,14,93,0,0,0.16,15,26.6,0.2,3.5,40,20.0,0.16,3.7,25,16.0,0.14,3.2,8,12.5,0.18,4.0,4,0.0,0.18,4.5,1,0.0,0.17,4.0,B1,A2,A2,49.0,45.0,2025,1,2024-05-01,2024-10-31,81,2,2,4,2,2,3,0,0,0,0,0,0,0,0,1,7,5,7,7,13,0,0,0,0,0,1,0,0,0,4,1,8,8,4,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3934,鋤柄 貴俊,スキガラ タカトシ,愛知,B1,S,520304,1,47,168,54,O,5.35,28.0,18,17,125,0,0,0.15,21,71.4,0.15,2.6,23,34.7,0.17,3.1,17,5.8,0.12,2.1,26,26.9,0.14,2.6,24,16.6,0.13,2.8,14,0.0,0.17,3.8,B1,B1,B1,50.0,51.0,2025,1,2024-05-01,2024-10-31,81,13,2,3,3,0,0,0,0,0,0,0,0,0,0,2,6,1,9,3,2,0,0,0,0,0,0,0,0,0,1,5,7,3,1,0,0,0,0,0,0,0,0,3,4,12,3,2,2,0,0,0,0,0,0,0,0,0,4,4,5,8,3,0,0,0,0,0,0,0,0,0,0,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3935,岩津 徹郎,イワツ テツロウ,岡山,B1,S,520814,1,47,168,55,A,4.56,22.3,7,14,94,0,0,0.16,15,53.3,0.17,3.1,16,50.0,0.15,3.3,15,26.6,0.18,3.9,15,0.0,0.14,3.3,14,7.1,0.17,3.2,19,0.0,0.18,4.2,A2,B1,B1,52.0,47.0,2025,1,2024-05-01,2024-10-31,81,3,5,2,0,5,0,0,0,0,0,0,0,0,0,1,7,5,1,1,1,0,0,0,0,0,0,0,0,3,1,3,4,2,2,0,0,0,0,0,0,0,0,0,0,4,6,2,3,0,0,0,0,0,1,0,0,0,1,4,2,3,3,1,0,0,0,0,0,0,0,0,0,4,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3939,渡辺 真至,ワタナベ マサシ,愛知,A2,S,530116,1,46,158,55,B,6.11,37.9,17,24,108,1,0,0.14,23,86.9,0.13,2.7,19,21.0,0.17,3.2,17,17.6,0.14,2.9,19,26.3,0.13,3.2,16,31.2,0.14,2.6,14,28.5,0.17,4.1,A2,A2,A2,52.0,53.0,2025,1,2024-05-01,2024-10-31,81,11,9,0,2,1,0,0,0,0,0,0,0,0,0,1,3,11,3,1,0,0,0,0,0,0,0,0,0,2,1,8,5,0,1,0,0,0,0,0,0,0,0,3,2,8,1,3,2,0,0,0,0,0,0,0,0,0,5,2,7,1,1,0,0,0,0,0,0,0,0,0,4,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3940,飯山 泰,イイヤマ ヤスシ,東京,A2,S,530223,1,46,162,52,A,6.09,42.8,37,23,140,2,0,0.15,31,80.6,0.14,2.1,19,42.1,0.15,3.2,24,41.6,0.15,2.2,25,32.0,0.14,3.0,21,19.0,0.15,3.0,19,26.3,0.17,3.1,A1,A1,A1,58.0,52.0,2025,1,2024-05-01,2024-10-31,81,19,6,3,1,0,1,1,0,0,0,0,0,0,0,5,3,2,3,3,3,0,0,0,0,0,0,0,0,6,4,6,3,3,2,0,0,0,0,0,0,0,0,3,5,5,4,5,3,0,1,0,0,0,0,0,0,2,2,6,4,5,1,0,0,0,0,0,0,0,1,2,3,2,9,1,2,0,0,0,0,0,0,0,0,0,0,0,1,長野
3941,池田 浩二,イケダ コウジ,愛知,A1,S,530403,1,46,170,54,O,8.1,58.8,41,42,141,8,1,0.11,26,96.1,0.13,2.4,24,79.1,0.11,2.3,26,69.2,0.11,2.2,26,50.0,0.11,3.0,22,31.8,0.11,2.6,17,5.8,0.11,3.3,A1,A1,A1,72.0,72.0,2025,1,2024-05-01,2024-10-31,81,20,5,0,1,0,0,0,0,0,0,0,0,0,0,7,12,2,1,2,0,0,0,0,0,0,0,0,0,4,14,4,1,3,0,0,0,0,0,0,0,0,0,5,8,6,3,2,1,0,0,0,0,0,0,1,0,5,2,5,5,3,2,0,0,0,0,0,0,0,0,0,1,5,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3942,寺田 祥,テラダ ショウ,山口,A1,S,530920,1,46,166,56,O,6.88,43.2,30,21,118,4,1,0.15,27,88.8,0.16,4.5,18,38.8,0.16,4.5,20,50.0,0.14,4.1,21,33.3,0.14,3.6,17,11.7,0.13,3.6,15,6.6,0.15,3.9,A1,A1,A1,70.0,68.0,2025,1,2024-05-01,2024-10-31,81,20,4,3,0,0,0,0,0,0,0,0,0,0,0,4,3,2,4,0,5,0,0,0,0,0,0,0,0,2,8,4,2,1,3,0,0,0,0,0,1,0,0,2,5,4,6,3,1,0,0,0,0,0,0,0,0,2,0,5,1,6,3,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,山口
3943,三松 直美,ミマツ ナオミ,岡山,B2,S,531121,2,46,161,66,A,3.07,14.6,2,4,41,0,0,0.16,7,28.5,0.15,2.7,6,16.6,0.18,3.5,12,16.6,0.13,2.2,5,20.0,0.18,3.6,2,0.0,0.11,3.3,9,0.0,0.18,4.3,B1,B1,B1,45.0,41.0,2025,1,2024-05-01,2024-10-31,81,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,4,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3944,山口 裕二,ヤマグチ ユウジ,長崎,A2,S,540218,1,45,167,54,O,6.09,45.2,32,30,137,4,0,0.16,30,86.6,0.15,3.2,17,70.5,0.15,3.4,25,32.0,0.14,3.4,26,38.4,0.14,3.0,19,31.5,0.18,3.9,20,0.0,0.21,5.2,A2,A2,A1,52.0,52.0,2025,1,2024-05-01,2024-10-31,81,20,6,3,0,0,0,0,0,0,0,0,0,1,0,5,7,2,0,2,1,0,0,0,0,0,0,0,0,4,4,7,4,4,2,0,0,0,0,0,0,0,0,2,8,6,5,4,1,0,0,0,0,0,0,0,0,1,5,2,6,4,1,0,0,0,0,0,0,0,0,0,0,2,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,佐賀
3945,橋口 真樹,ハシグチ マキ,愛知,B1,S,501206,1,49,166,52,AB,4.75,28.5,11,19,105,1,0,0.18,16,62.5,0.16,3.2,15,40.0,0.23,4.7,21,28.5,0.18,3.8,14,21.4,0.16,3.7,26,15.3,0.17,3.0,13,7.6,0.2,4.5,B1,B1,B1,49.0,48.0,2025,1,2024-05-01,2024-10-31,82,6,4,2,1,2,1,0,0,0,0,0,0,0,0,0,6,2,3,3,1,0,0,0,0,0,0,0,0,2,4,1,4,6,4,0,0,0,0,0,0,0,0,0,3,2,6,2,1,0,0,0,0,0,0,0,0,3,1,2,4,9,7,0,0,0,0,0,0,0,0,0,1,6,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,愛知
3946,赤岩 善生,アカイワ ヨシオ,愛知,A1,S,510208,1,48,168,58,A,6.8,49.3,41,40,164,3,2,0.14,36,77.7,0.11,2.2,76,56.5,0.14,3.1,38,26.3,0.15,3.4,7,0.0,0.16,3.7,4,0.0,0.19,3.5,3,0.0,0.12,4.7,A1,A1,A1,60.0,61.0,2025,1,2024-05-01,2024-10-31,82,20,8,4,1,1,1,1,0,0,0,0,0,0,0,17,26,12,9,9,3,0,0,0,0,0,0,0,0,4,6,7,9,8,4,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3947,寺本 昇平,テラモト ショウヘイ,群馬,B1,S,510209,1,48,163,51,AB,4.72,24.3,9,11,82,0,0,0.17,14,57.1,0.15,3.7,12,25.0,0.17,3.7,17,11.7,0.18,3.8,19,26.3,0.17,3.4,9,11.1,0.16,3.7,11,9.0,0.18,3.4,B2,B1,B1,0.0,48.0,2025,1,2024-05-01,2024-10-31,82,6,2,2,3,1,0,0,0,0,0,0,0,0,0,1,2,2,2,3,2,0,0,0,0,0,0,0,0,1,1,2,7,4,2,0,0,0,0,0,0,0,0,1,4,4,6,4,0,0,0,0,0,0,0,0,0,0,1,2,3,1,2,0,0,0,0,0,0,0,0,0,1,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,神奈川
3948,大町 利克,オオマチ トシカツ,大阪,B1,S,510228,1,48,169,54,A,4.04,21.3,5,17,103,0,0,0.19,14,64.2,0.19,4.1,19,21.0,0.19,4.2,17,17.6,0.18,3.7,14,28.5,0.2,4.2,19,5.2,0.18,3.6,19,5.2,0.19,4.2,B1,B1,B1,46.0,45.0,2025,1,2024-05-01,2024-10-31,82,4,5,1,3,1,0,0,0,0,0,0,0,0,0,0,4,3,4,1,7,0,0,0,0,0,0,0,0,0,3,4,5,3,2,0,0,0,0,0,1,0,0,0,4,0,1,3,6,0,0,0,0,0,0,0,0,1,0,1,5,6,6,0,0,0,0,0,0,0,0,0,1,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,1,長崎
3949,今出 晋二,イマデ シンジ,岡山,B1,S,510408,1,48,161,58,O,4.59,23.5,6,14,85,0,0,0.15,12,58.3,0.13,2.7,19,42.1,0.16,2.5,15,13.3,0.13,2.1,11,18.1,0.15,2.1,17,5.8,0.15,3.0,11,0.0,0.17,3.5,B1,B2,B1,42.0,48.0,2025,1,2024-05-01,2024-10-31,82,1,6,2,2,0,1,0,0,0,0,0,0,0,0,3,5,4,2,4,1,0,0,0,0,0,0,0,0,0,2,4,4,2,3,0,0,0,0,0,1,0,0,1,1,2,2,5,0,0,0,0,0,0,0,0,0,1,0,2,6,4,4,0,0,0,0,0,1,0,0,0,0,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,岡山
3950,石川 哲秀,イシカワ テッシュウ,大阪,B2,S,510504,1,48,168,57,B,3.59,16.3,2,6,49,0,0,0.17,7,28.5,0.19,3.2,9,44.4,0.15,3.1,10,10.0,0.15,2.0,6,0.0,0.16,4.3,9,11.1,0.19,3.1,8,0.0,0.19,4.8,B1,B1,B1,46.0,43.0,2025,1,2024-05-01,2024-10-31,82,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,1,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,大阪
3951,石川 吉鎬,イシカワ ヨシタカ,大阪,A2,S,510701,1,48,163,56,A,5.6,35.1,20,25,128,0,0,0.16,25,80.0,0.15,2.8,20,35.0,0.17,3.7,24,37.5,0.16,3.1,16,31.2,0.15,3.1,19,15.7,0.15,3.7,24,4.1,0.19,4.2,A2,A2,A2,51.0,51.0,2025,1,2024-05-01,2024-10-31,82,15,5,4,1,0,0,0,0,0,0,0,0,0,0,2,5,4,6,3,0,0,0,0,0,0,0,0,0,2,7,4,4,5,2,0,0,0,0,0,2,0,0,0,5,6,3,1,1,0,0,0,0,0,1,0,0,1,2,3,4,7,2,0,0,0,0,0,1,0,0,0,1,7,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,奈良
3952,中澤 和志,ナカザワ カズシ,埼玉,A1,S,510724,1,48,167,54,AB,6.89,46.5,32,29,131,4,1,0.13,29,75.8,0.14,2.9,20,55.0,0.14,2.9,18,27.7,0.13,2.6,27,29.6,0.15,3.0,21,57.1,0.12,2.5,16,18.7,0.09,2.7,A1,A1,A1,65.0,65.0,2025,1,2024-05-01,2024-10-31,82,18,4,3,3,1,0,0,0,0,0,0,0,0,0,5,6,4,2,3,0,0,0,0,0,0,1,0,0,1,4,6,5,1,1,0,0,0,0,0,1,0,0,1,7,3,6,7,3,0,0,0,0,0,0,0,0,5,7,3,3,2,1,0,0,0,0,0,0,0,0,2,1,4,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,岩手
3953,志道 吉和,シドウ ヨシカズ,福岡,B1,S,510902,1,48,156,53,O,4.48,28.1,12,17,103,0,0,0.16,13,84.6,0.13,2.4,15,26.6,0.18,4.1,25,32.0,0.17,3.5,22,18.1,0.15,2.6,18,5.5,0.15,3.6,10,10.0,0.19,4.6,B1,B1,B1,41.0,46.0,2025,1,2024-05-01,2024-10-31,82,8,3,0,1,1,0,0,0,0,0,0,0,0,0,2,2,1,3,1,6,0,0,0,0,0,0,0,0,1,7,5,1,8,2,0,0,0,0,0,0,0,1,1,3,4,3,3,8,0,0,0,0,0,0,0,0,0,1,3,5,4,5,0,0,0,0,0,0,0,0,0,1,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,福岡
3955,眞田 英二,サナダ エイジ,徳島,A2,S,520420,1,47,162,53,A,5.55,32.6,19,14,101,0,0,0.18,15,73.3,0.15,3.4,18,38.8,0.16,3.1,19,47.3,0.16,3.3,16,12.5,0.19,3.6,21,14.2,0.21,4.3,12,8.3,0.22,4.9,B1,A2,A2,49.0,51.0,2025,1,2024-05-01,2024-10-31,82,9,2,2,1,1,0,0,0,0,0,0,0,0,0,2,5,5,4,1,1,0,0,0,0,0,0,0,0,5,4,5,3,1,1,0,0,0,0,0,0,0,0,2,0,4,5,5,0,0,0,0,0,0,0,0,0,1,2,2,6,7,3,0,0,0,0,0,0,0,0,0,1,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,徳島
3956,横澤 剛治,ヨコザワ コウジ,静岡,A1,S,520704,1,47,166,59,O,6.5,47.2,35,24,125,1,1,0.15,30,93.3,0.16,3.9,18,44.4,0.15,3.3,20,40.0,0.14,2.2,28,28.5,0.15,3.4,18,38.8,0.15,3.0,11,0.0,0.18,3.8,A1,A1,A1,59.0,55.0,2025,1,2024-05-01,2024-10-31,82,21,7,0,1,1,0,0,0,0,0,0,0,0,0,2,6,3,3,2,2,0,0,0,0,0,0,0,0,5,3,6,6,0,0,0,0,0,0,0,0,0,0,4,4,7,4,8,0,0,0,0,0,0,0,1,0,3,4,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,2,0,0,0,0,0,0,0,0,0,0,2,0,静岡
3957,大谷 直弘,オオタニ ナオヒロ,愛知,B1,S,520713,1,47,166,53,B,5.0,27.1,20,18,140,0,0,0.19,25,64.0,0.2,3.8,20,30.0,0.19,3.6,24,29.1,0.16,3.4,30,20.0,0.17,3.9,25,12.0,0.19,4.0,16,0.0,0.22,4.4,A2,B1,A2,51.0,49.0,2025,1,2024-05-01,2024-10-31,82,14,2,5,2,2,0,0,0,0,0,0,0,0,0,1,5,4,3,2,5,0,0,0,0,0,0,0,0,3,4,6,7,3,1,0,0,0,0,0,0,0,0,1,5,8,8,5,3,0,0,0,0,0,0,0,0,1,2,4,4,9,5,0,0,0,0,0,1,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,愛知
3959,坪井 康晴,ツボイ ヤスハル,静岡,A1,S,521007,1,47,164,53,O,6.77,41.4,23,30,128,2,0,0.14,25,68.0,0.15,2.5,20,50.0,0.14,3.3,21,57.1,0.13,3.5,23,43.4,0.12,2.5,22,13.6,0.13,3.0,17,5.8,0.15,4.2,A1,A1,A1,67.0,67.0,2025,1,2024-05-01,2024-10-31,82,13,4,3,1,3,1,0,0,0,0,0,0,0,0,4,6,4,4,1,1,0,0,0,0,0,0,0,0,1,11,1,7,1,0,0,0,0,0,0,0,0,0,4,6,4,4,1,3,0,0,0,0,0,0,1,0,1,2,6,3,9,1,0,0,0,0,0,0,0,0,0,1,4,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,静岡
3960,菊地 孝平,キクチ コウヘイ,静岡,A1,S,530816,1,46,165,54,AB,6.99,42.0,23,27,119,3,0,0.11,26,84.6,0.12,2.3,21,38.1,0.11,2.9,19,47.3,0.1,2.1,18,22.2,0.1,2.5,18,16.6,0.11,2.3,17,23.5,0.1,2.6,A1,A1,A1,72.0,71.0,2025,1,2024-05-01,2024-10-31,82,16,6,3,1,0,0,0,0,0,0,0,0,0,0,1,7,4,2,2,5,0,0,0,0,0,0,0,0,3,6,2,2,4,2,0,0,0,0,0,0,0,0,0,4,7,3,1,3,0,0,0,0,0,0,0,0,2,1,3,5,4,3,0,0,0,0,0,0,0,0,1,3,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,岩手
3961,谷村 一哉,タニムラ カズヤ,山口,A2,S,531215,1,46,169,57,A,5.99,38.3,31,23,141,4,1,0.15,32,84.3,0.14,2.7,20,35.0,0.15,3.5,23,43.4,0.17,3.6,20,30.0,0.14,3.7,24,12.5,0.17,3.7,22,4.5,0.17,3.9,A1,A1,A1,63.0,57.0,2025,1,2024-05-01,2024-10-31,82,21,6,3,0,0,2,0,0,0,0,0,0,0,0,2,5,3,1,5,3,1,0,0,0,0,0,0,0,5,5,4,4,2,3,0,0,0,0,0,0,0,0,1,5,2,5,5,2,0,0,0,0,0,0,0,0,2,1,10,3,4,4,0,0,0,0,0,0,0,0,0,1,8,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,山口
3963,原田 秀弥,ハラダ ヒデヤ,大阪,B1,S,540201,1,45,159,56,A,5.27,33.5,21,29,149,0,0,0.16,26,80.7,0.16,3.5,27,33.3,0.16,3.3,26,34.6,0.17,3.6,24,16.6,0.15,3.0,27,22.2,0.18,3.0,19,5.2,0.16,3.9,A2,A2,B1,52.0,50.0,2025,1,2024-05-01,2024-10-31,82,14,7,1,2,1,1,0,0,0,0,0,0,0,0,2,7,7,3,8,0,0,0,0,0,0,0,0,0,1,8,8,5,0,4,0,0,0,0,0,0,0,0,2,2,7,5,4,4,0,0,0,0,0,0,0,0,2,4,5,4,7,5,0,0,0,0,0,0,0,0,0,1,2,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,奈良
