登番,名前漢字,名前カナ,支部,級,年号,生年月日,性別,年齢,身長,体重,血液型,勝率,複勝率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,前期級,前々期級,前々々期級,前期能力指数,今期能力指数,年,期,算出期間自,算出期間至,養成期,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,1コースF回数,1コースL0回数,1コースL1回数,1コースK0回数,1コースK1回数,1コースS0回数,1コースS1回数,1コースS2回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,2コースF回数,2コースL0回数,2コースL1回数,2コースK0回数,2コースK1回数,2コースS0回数,2コースS1回数,2コースS2回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,3コースF回数,3コースL0回数,3コースL1回数,3コースK0回数,3コースK1回数,3コースS0回数,3コースS1回数,3コースS2回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,4コースF回数,4コースL0回数,4コースL1回数,4コースK0回数,4コースK1回数,4コースS0回数,4コースS1回数,4コースS2回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,5コースF回数,5コースL0回数,5コースL1回数,5コースK0回数,5コースK1回数,5コースS0回数,5コースS1回数,5コースS2回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,6コースF回数,6コースL0回数,6コースL1回数,6コースK0回数,6コースK1回数,6コースS0回数,6コースS1回数,6コースS2回数,コースなしL0回数,コースなしL1回数,コースなしK0回数,コースなしK1回数,出身地
4904,松本一毅,マツモト カズキ,大阪,B1,H,060830,1,30,165,53,A,5.05,32.3,22,20,130,2,0,0.18,23,73.9,0.18,3.1,20,50.0,0.16,3.3,22,27.2,0.18,3.9,16,31.2,0.15,3.0,28,10.7,0.19,3.4,21,4.7,0.21,4.2,A2,A2,B1,50.0,48.0,2025,2,2024-11-01,2025-04-30,117,16,1,3,1,0,1,1,0,0,0,0,0,0,0,1,9,2,4,4,0,0,0,0,0,0,0,0,0,3,3,2,4,6,4,0,0,0,0,0,0,0,0,1,4,1,5,3,2,0,0,0,0,0,0,0,0,1,2,6,6,3,10,0,0,0,0,0,0,0,0,0,1,5,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,大阪
4905,土井祥伍,ドイ ショウゴ,大阪,B1,H,061110,1,30,165,54,A,4.5,25.2,8,21,115,0,0,0.19,13,69.2,0.18,3.4,26,42.3,0.18,3.4,18,11.1,0.19,3.3,17,17.6,0.19,4.1,21,14.2,0.18,3.9,20,5.0,0.22,4.4,B1,B1,B1,47.0,47.0,2025,2,2024-11-01,2025-04-30,117,4,5,2,1,0,1,0,0,0,0,0,0,0,0,2,9,2,4,7,2,0,0,0,0,0,0,0,0,0,2,7,3,4,2,0,0,0,0,0,0,0,0,1,2,4,3,6,1,0,0,0,0,0,0,0,0,1,2,3,5,5,5,0,0,0,0,0,0,0,0,0,1,0,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,大阪
4906,鈴木雅希,スズキ マサキ,東京,A2,H,070422,1,30,167,53,O,5.75,40.0,21,23,110,0,0,0.16,17,82.3,0.16,3.1,20,55.0,0.17,3.6,19,21.0,0.15,3.4,20,40.0,0.14,2.6,19,31.5,0.16,3.1,15,6.6,0.2,3.9,B1,A2,B1,48.0,51.0,2025,2,2024-11-01,2025-04-30,117,10,4,1,2,0,0,0,0,0,0,0,0,0,0,3,8,3,2,3,1,0,0,0,0,0,0,0,0,3,1,7,3,3,1,0,0,0,0,0,0,1,0,4,4,3,3,3,3,0,0,0,0,0,0,0,0,1,5,5,4,3,1,0,0,0,0,0,0,0,0,0,1,1,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,神奈川
4907,小池修平,コイケ シュウヘイ,大阪,A1,H,070604,1,30,174,54,A,7.0,58.0,42,23,112,5,3,0.14,25,80.0,0.13,2.1,20,65.0,0.14,3.0,17,52.9,0.17,3.6,14,71.4,0.14,2.5,25,40.0,0.14,2.8,11,27.2,0.16,2.9,A1,A1,A1,59.0,61.0,2025,2,2024-11-01,2025-04-30,117,20,0,2,0,0,3,0,0,0,0,0,0,0,0,8,5,2,2,1,2,0,0,0,0,0,0,0,0,3,6,1,0,3,3,0,0,0,0,0,0,1,0,8,2,2,2,0,0,0,0,0,0,0,0,0,0,2,8,3,1,5,6,0,0,0,0,0,0,0,0,1,2,1,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,大阪
4908,上田龍星,ウエダ リュウセイ,大阪,A1,H,070715,1,29,167,53,O,6.26,40.3,31,15,114,1,0,0.15,20,80.0,0.13,3.0,18,55.5,0.15,3.1,20,45.0,0.16,3.4,19,21.0,0.15,3.5,17,29.4,0.16,3.6,20,10.0,0.14,3.7,A1,A1,A1,58.0,67.0,2025,2,2024-11-01,2025-04-30,117,13,3,0,1,1,2,0,0,0,0,0,0,0,0,5,5,2,1,1,4,0,0,0,0,0,0,0,0,6,3,3,1,3,2,1,0,0,0,0,0,1,0,2,2,3,4,4,4,0,0,0,0,0,0,0,0,4,1,3,5,3,1,0,0,0,0,0,0,0,0,1,1,3,6,6,3,0,0,0,0,0,0,0,0,0,0,1,0,大阪
4909,薮内瑞希,ヤブウチ ミズキ,岡山,B1,H,071004,2,29,147,44,O,5.01,32.9,14,18,97,0,0,0.17,18,94.4,0.15,2.7,17,23.5,0.18,3.9,16,31.2,0.18,2.3,18,11.1,0.17,3.2,16,18.7,0.16,3.3,12,8.3,0.17,3.3,B1,A2,B1,50.0,48.0,2025,2,2024-11-01,2025-04-30,117,10,7,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,2,5,3,0,0,0,0,0,0,0,0,2,3,1,5,1,4,0,0,0,0,0,0,0,0,1,1,5,6,2,3,0,0,0,0,0,0,0,0,0,3,2,2,3,6,0,0,0,0,0,0,0,0,0,1,3,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,岡山
4910,中村泰平,ナカムラ タイヘイ,愛知,A1,H,080203,1,29,160,52,AB,6.39,43.8,29,24,121,3,1,0.18,27,77.7,0.14,2.6,17,52.9,0.16,3.3,20,45.0,0.17,3.1,19,31.5,0.19,3.9,18,16.6,0.19,4.2,20,25.0,0.2,4.5,B1,A1,A2,48.0,53.0,2025,2,2024-11-01,2025-04-30,117,18,3,4,1,0,0,1,0,0,0,0,0,0,0,5,4,1,3,3,1,0,0,0,0,0,0,0,0,2,7,6,3,2,0,0,0,0,0,0,0,0,0,3,3,7,3,2,1,0,0,0,0,0,0,0,0,0,3,5,5,1,4,0,0,0,0,0,0,0,0,1,4,6,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,愛知
4911,片岡大地,カタオカ ダイチ,東京,B1,H,080224,1,29,165,53,AB,4.94,23.1,9,13,95,1,0,0.13,13,53.8,0.13,2.2,14,28.5,0.13,3.1,19,15.7,0.13,2.5,19,21.0,0.14,2.5,19,21.0,0.13,2.4,11,0.0,0.14,2.7,B1,B1,B1,45.0,49.0,2025,2,2024-11-01,2025-04-30,117,5,2,0,1,4,0,1,0,0,0,0,0,0,0,0,4,4,5,1,0,0,0,0,0,0,0,0,0,1,2,4,5,6,1,0,0,0,0,0,0,0,0,3,1,7,4,3,1,0,0,0,0,0,0,0,0,0,4,5,4,4,2,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,千葉
4914,吉田裕平,ヨシダ ユウヘイ,愛知,A1,H,081119,1,28,167,51,AB,7.8,54.8,43,25,124,4,4,0.13,27,100.0,0.11,2.4,21,61.9,0.13,2.7,25,60.0,0.14,3.2,20,30.0,0.12,2.8,16,31.2,0.14,3.4,15,13.3,0.15,3.3,A1,A1,A1,61.0,70.0,2025,2,2024-11-01,2025-04-30,117,23,4,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,2,1,1,0,0,0,0,0,0,0,0,6,9,5,3,2,0,0,0,0,0,0,0,0,0,3,3,7,2,3,1,0,0,0,0,0,1,1,0,3,2,5,3,1,2,0,0,0,0,0,0,0,0,1,1,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,愛知
4917,岩橋裕馬,イワハシ ユウマ,兵庫,B1,S,630801,1,36,165,54,O,4.3,15.7,5,7,76,0,0,0.19,9,22.2,0.22,4.8,13,23.0,0.2,4.1,15,20.0,0.21,3.8,12,33.3,0.14,3.2,17,0.0,0.19,3.4,10,0.0,0.15,4.1,B1,B1,B1,47.0,47.0,2025,2,2024-11-01,2025-04-30,118,2,0,3,0,3,1,0,0,0,0,0,0,0,0,0,3,4,2,4,0,0,0,0,0,0,0,0,0,1,2,5,3,2,2,0,0,0,0,0,1,0,0,2,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,1,0,0,0,0,0,0,0,0,0,2,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,大阪
4918,川島拓郎,カワシマ タクロウ,静岡,B1,S,631228,1,36,163,54,AB,4.27,22.7,9,6,66,0,0,0.15,9,55.5,0.13,2.9,11,27.2,0.14,2.8,14,35.7,0.13,2.3,12,16.6,0.2,3.8,11,0.0,0.15,3.4,9,0.0,0.2,5.0,B1,B1,B1,47.0,46.0,2025,2,2024-11-01,2025-04-30,118,5,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2,1,2,4,1,0,0,0,0,0,1,0,0,2,3,4,1,4,0,0,0,0,0,0,0,0,0,1,1,3,1,2,3,0,0,0,0,0,0,0,1,0,0,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,静岡
4919,吉田翔悟,ヨシダ ショウゴ,長崎,B1,H,030117,1,34,167,54,A,4.66,25.3,9,11,79,0,0,0.14,10,60.0,0.12,2.4,11,36.3,0.15,2.7,16,37.5,0.14,2.1,13,23.0,0.13,2.8,14,0.0,0.13,2.7,15,6.6,0.17,3.3,B1,B1,A2,47.0,47.0,2025,2,2024-11-01,2025-04-30,118,4,2,3,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,2,1,0,0,0,0,0,0,0,0,3,3,3,4,1,1,1,0,0,0,0,0,0,0,1,2,2,1,2,5,0,0,0,0,0,0,0,0,0,0,3,1,3,7,0,0,0,0,0,0,0,0,0,1,3,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,長崎
4924,中北涼,ナカキタ リョウ,長崎,B1,H,041014,2,32,147,50,A,4.22,16.9,3,8,65,0,0,0.18,10,40.0,0.17,2.7,14,14.2,0.16,4.2,13,15.3,0.19,3.5,9,11.1,0.19,3.8,11,9.0,0.17,4.0,8,12.5,0.21,5.5,B1,B1,B2,43.0,47.0,2025,2,2024-11-01,2025-04-30,118,2,2,3,2,0,1,0,0,0,0,0,0,0,0,1,1,3,6,2,1,0,0,0,0,0,1,0,0,0,2,0,7,1,2,0,0,0,0,0,0,1,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,1,2,3,4,1,0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,愛知
4925,森悠稀,モリ ユウキ,兵庫,A2,H,041208,1,32,167,54,A,5.76,39.4,19,22,104,3,0,0.13,16,62.5,0.14,2.9,19,42.1,0.15,3.1,21,38.1,0.12,1.8,14,50.0,0.11,1.6,17,29.4,0.12,2.3,17,17.6,0.14,2.8,A2,B1,B1,52.0,50.0,2025,2,2024-11-01,2025-04-30,118,8,2,3,1,0,1,1,0,0,0,0,0,0,0,3,5,4,1,4,1,0,0,0,0,0,0,0,1,5,3,4,5,4,0,0,0,0,0,0,0,0,0,2,5,1,2,3,1,0,0,0,0,0,0,0,0,1,4,6,2,2,2,0,0,0,0,0,0,0,0,0,3,4,3,2,5,0,0,0,0,0,0,0,0,0,0,1,0,兵庫
4926,吉川貴仁,ヨシカワ タカヒト,三重,A1,H,050715,1,31,165,53,A,6.83,54.0,30,23,98,2,0,0.16,23,82.6,0.14,2.5,18,55.5,0.13,3.3,16,37.5,0.18,2.9,9,66.6,0.18,3.4,16,43.7,0.16,2.9,16,31.2,0.17,3.3,A1,A1,A1,57.0,56.0,2025,2,2024-11-01,2025-04-30,118,15,4,1,1,0,1,1,0,0,0,0,0,0,0,6,4,3,2,1,2,0,0,0,0,0,0,0,0,3,3,2,2,3,3,0,0,0,0,0,0,0,0,2,4,0,3,0,0,0,0,0,0,0,0,0,0,4,3,3,2,2,0,0,0,0,0,0,1,1,1,0,5,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,三重
4927,関野文,セキノ アヤ,大阪,A2,H,051101,2,31,149,44,O,5.75,39.8,26,31,143,5,0,0.16,32,71.8,0.15,3.4,14,42.8,0.16,2.9,21,47.6,0.17,3.2,30,33.3,0.15,3.1,22,13.6,0.15,3.7,24,20.8,0.16,4.2,A1,A1,A2,54.0,54.0,2025,2,2024-11-01,2025-04-30,118,17,6,4,4,0,1,0,0,0,0,0,1,0,0,4,2,3,2,0,3,0,0,0,0,0,0,0,0,2,8,5,2,2,2,0,0,0,0,0,0,0,0,2,8,5,7,4,4,0,0,0,0,0,0,0,0,1,2,3,3,2,10,0,0,0,0,0,0,1,0,0,5,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,大阪
4928,栗城匠,クリキ ショウ,東京,A1,H,070526,1,30,166,52,A,6.86,55.0,45,20,118,4,0,0.17,22,95.4,0.15,2.9,20,50.0,0.19,3.6,18,44.4,0.16,2.3,18,77.7,0.15,2.9,18,38.8,0.18,3.4,22,22.7,0.2,3.5,A1,A2,A2,55.0,55.0,2025,2,2024-11-01,2025-04-30,118,17,4,0,0,0,0,0,0,0,0,0,0,1,0,8,2,3,1,5,1,0,0,0,0,0,0,0,0,5,3,4,3,0,3,0,0,0,0,0,0,0,0,9,5,2,2,0,0,0,0,0,0,0,0,0,0,4,3,2,2,1,5,1,0,0,0,0,0,0,0,2,3,7,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,東京
4930,佐藤悠,サトウ ユウ,福井,A2,H,071025,1,29,166,56,A,5.81,38.9,28,18,118,4,1,0.14,17,82.3,0.14,2.6,16,12.5,0.13,2.6,19,57.8,0.13,2.6,20,40.0,0.15,2.0,19,15.7,0.15,3.0,27,29.6,0.12,2.7,A2,B1,B1,51.0,51.0,2025,2,2024-11-01,2025-04-30,118,13,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2,4,2,4,0,0,0,0,0,0,2,0,3,8,4,1,1,1,0,0,0,0,0,0,1,0,5,3,5,4,3,0,0,0,0,0,0,0,0,0,3,0,4,5,3,4,0,0,0,0,0,0,0,0,4,4,7,5,2,4,0,0,0,0,0,0,1,0,0,0,0,0,石川
4931,木谷賢太,キダニ ケンタ,香川,A2,H,071112,1,29,162,55,B,5.63,31.2,24,20,141,2,0,0.16,28,78.5,0.13,2.4,22,40.9,0.16,3.0,20,40.0,0.15,3.2,30,10.0,0.18,3.9,16,6.2,0.16,3.9,25,4.0,0.18,4.9,A1,A2,A2,54.0,56.0,2025,2,2024-11-01,2025-04-30,118,16,6,3,2,0,1,0,0,0,0,0,0,0,0,4,5,5,3,2,3,0,0,0,0,0,0,0,0,3,5,5,3,2,1,0,0,0,0,0,0,0,1,1,2,12,5,8,2,0,0,0,0,0,0,0,0,0,1,1,5,6,3,0,0,0,0,0,0,0,0,0,1,8,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,香川
4932,新開航,シンカイ ワタル,福岡,A1,H,080212,1,29,164,52,A,6.94,50.0,29,29,116,3,1,0.15,25,84.0,0.14,2.9,15,53.3,0.16,3.6,18,55.5,0.13,3.2,15,26.6,0.15,3.2,20,40.0,0.15,3.4,23,30.4,0.16,4.1,A1,A1,A1,65.0,69.0,2025,2,2024-11-01,2025-04-30,118,17,4,1,1,1,1,0,0,0,0,0,1,0,0,3,5,1,2,3,1,0,0,0,0,0,0,0,0,4,6,1,4,2,0,1,0,0,0,0,0,0,0,1,3,3,2,3,3,0,0,0,0,0,0,0,0,4,4,4,2,2,4,0,0,0,0,0,0,0,0,0,7,4,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,福岡
4933,板橋侑我,イタバシ ユウガ,静岡,A1,H,080603,1,29,170,54,O,7.11,58.9,32,24,95,6,0,0.15,16,93.7,0.16,3.0,16,68.7,0.15,2.7,20,80.0,0.12,2.0,17,29.4,0.15,2.4,16,50.0,0.15,3.1,10,10.0,0.15,2.8,A2,A1,A1,53.0,55.0,2025,2,2024-11-01,2025-04-30,118,14,1,0,0,0,1,0,0,0,0,0,0,0,0,7,4,2,2,0,1,0,0,0,0,0,0,0,0,8,8,2,1,0,1,0,0,0,0,0,0,0,0,1,4,4,4,3,1,0,0,0,0,0,0,0,0,2,6,1,3,4,0,0,0,0,0,0,0,0,0,0,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,静岡
4934,佐々木翔斗,ササキ ショウト,大阪,A1,H,080701,1,28,167,57,O,6.27,47.4,30,26,118,4,1,0.16,26,84.6,0.13,2.3,17,47.0,0.15,2.8,19,63.1,0.18,3.9,16,43.7,0.18,3.1,15,33.3,0.16,3.5,25,8.0,0.17,4.0,A2,A1,A2,53.0,52.0,2025,2,2024-11-01,2025-04-30,118,17,5,3,0,0,0,1,0,0,0,0,0,0,0,5,3,5,2,0,2,0,0,0,0,0,0,0,0,5,7,2,2,3,0,0,0,0,0,0,0,0,0,2,5,3,1,3,2,0,0,0,0,0,0,0,0,1,4,7,0,2,1,0,0,0,0,0,0,0,0,0,2,3,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,大阪
4936,戸敷晃美,トジキ アキミ,福岡,A2,H,080823,2,28,160,49,O,5.58,40.0,15,17,80,1,0,0.16,13,84.6,0.16,3.4,11,36.3,0.16,3.4,14,50.0,0.17,3.2,16,31.2,0.11,2.6,13,23.0,0.18,2.7,13,15.3,0.21,4.3,A2,B1,B1,50.0,51.0,2025,2,2024-11-01,2025-04-30,118,9,2,2,0,0,0,0,0,0,0,0,1,0,0,1,3,1,4,1,1,0,0,0,0,0,0,0,0,2,5,1,3,1,0,2,0,0,0,0,0,0,0,2,3,2,3,2,4,0,0,0,0,0,0,0,0,1,2,2,2,4,2,0,0,0,0,0,0,0,0,0,2,2,3,2,4,0,0,0,0,0,1,0,0,0,0,0,0,宮崎
4938,小芦るり華,オアシ ルリカ,佐賀,A2,H,090909,2,27,161,51,B,6.24,40.8,21,19,98,3,0,0.19,15,80.0,0.17,2.5,15,40.0,0.19,3.7,21,66.6,0.2,3.3,19,21.0,0.19,4.3,17,11.7,0.21,4.3,11,18.1,0.21,4.7,B1,B2,A2,48.0,55.0,2025,2,2024-11-01,2025-04-30,118,11,1,0,3,0,0,0,0,0,0,0,0,0,0,4,2,6,3,0,0,0,0,0,0,0,0,0,0,6,8,3,1,2,1,0,0,0,0,0,2,0,0,0,4,6,5,3,1,0,0,0,0,0,0,0,0,0,2,3,5,5,2,0,0,0,0,0,0,0,0,0,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,佐賀
4939,宮之原輝紀,ミヤノハラ コウキ,東京,A1,H,091126,1,27,161,51,O,6.87,54.0,39,21,111,8,2,0.15,28,82.1,0.14,2.4,19,63.1,0.15,3.4,15,46.6,0.15,2.8,16,37.5,0.15,3.3,21,38.1,0.15,3.4,12,33.3,0.14,3.3,A1,A1,A1,66.0,58.0,2025,2,2024-11-01,2025-04-30,118,23,0,1,1,0,3,0,0,0,0,0,0,0,0,7,5,5,1,0,1,0,0,0,0,0,0,0,0,2,5,3,2,1,2,0,0,0,0,0,0,0,0,3,3,2,4,1,3,0,0,0,0,0,0,0,0,4,4,2,1,5,5,0,0,0,0,0,0,0,0,0,4,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,東京
4940,白石有美,シライシ アミ,東京,B1,H,100721,2,26,163,59,O,3.0,7.9,1,4,63,0,0,0.17,10,40.0,0.17,2.9,12,0.0,0.17,2.3,14,7.1,0.18,2.3,12,0.0,0.13,2.8,8,0.0,0.18,3.4,7,0.0,0.16,3.3,B2,B2,B1,44.0,42.0,2025,2,2024-11-01,2025-04-30,118,1,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,0,0,0,0,0,0,0,1,1,0,7,4,1,0,0,0,0,0,0,0,0,0,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,東京
4941,孫崎百世,マゴサキ モモヨ,滋賀,B2,S,631023,2,36,154,46,A,4.5,21.6,5,11,74,1,0,0.21,9,33.3,0.22,4.3,8,62.5,0.17,3.3,10,30.0,0.19,4.5,13,0.0,0.23,4.6,15,13.3,0.24,4.6,19,15.7,0.21,4.3,B1,A2,B1,48.0,46.0,2025,2,2024-11-01,2025-04-30,119,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,2,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,5,3,1,3,0,0,0,0,0,1,1,0,0,2,2,4,4,2,0,0,0,0,0,0,1,0,1,2,2,4,8,1,0,0,0,0,0,0,1,0,0,0,0,0,北海道
4942,柴田朋哉,シバタ トモヤ,福岡,B1,H,020623,1,35,166,54,B,4.16,18.4,8,9,92,1,0,0.16,11,54.5,0.14,2.6,15,26.6,0.16,3.6,18,11.1,0.16,2.9,16,6.2,0.18,2.9,16,18.7,0.14,2.8,16,6.2,0.15,3.1,B1,B1,B1,49.0,46.0,2025,2,2024-11-01,2025-04-30,119,4,2,1,2,2,0,0,0,0,0,0,1,0,0,1,3,3,2,4,2,0,0,0,0,0,1,0,0,0,2,2,3,6,5,0,0,0,0,0,0,0,0,1,0,5,3,3,4,0,0,0,0,0,0,0,0,2,1,4,2,5,2,0,0,0,0,0,0,0,0,0,1,1,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,福岡
4943,八木治樹,ヤギ ハルキ,愛知,B1,H,030307,1,34,164,55,B,4.6,21.9,10,6,73,0,0,0.15,11,72.7,0.16,3.1,15,13.3,0.15,3.7,12,8.3,0.14,3.4,7,14.2,0.15,2.9,13,15.3,0.14,2.5,14,14.2,0.16,3.6,B1,A2,B1,50.0,46.0,2025,2,2024-11-01,2025-04-30,119,6,2,0,2,1,0,0,0,0,0,0,0,0,0,1,1,6,3,0,4,0,0,0,0,0,0,0,0,0,1,4,2,3,1,0,0,0,0,0,0,1,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,2,3,5,1,0,0,0,0,0,0,0,0,1,1,2,2,1,7,0,0,0,0,0,0,0,0,0,0,0,1,愛知
4944,田代達也,タシロ タツヤ,東京,B1,H,030506,1,34,167,57,A,3.75,18.6,1,16,91,0,0,0.16,13,38.4,0.14,2.6,18,5.5,0.17,3.1,20,35.0,0.16,2.5,14,0.0,0.15,2.4,16,25.0,0.15,2.7,10,0.0,0.19,4.6,B1,B2,B1,44.0,44.0,2025,2,2024-11-01,2025-04-30,119,0,5,2,1,1,4,0,0,0,0,0,0,0,0,0,1,4,3,6,4,0,0,0,0,0,1,0,0,1,6,1,4,3,5,0,0,0,0,0,1,0,0,0,0,3,2,5,3,0,0,0,0,0,0,1,0,0,4,3,2,6,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,東京
4945,上村宏太,ウエムラ コウタ,東京,B1,H,040315,1,33,165,54,A,4.91,30.8,9,12,68,0,0,0.17,7,85.7,0.19,3.6,13,23.0,0.16,3.7,10,50.0,0.18,3.5,13,15.3,0.16,3.1,14,7.1,0.13,3.0,11,36.3,0.22,4.1,B1,A2,B1,46.0,47.0,2025,2,2024-11-01,2025-04-30,119,3,3,0,0,0,1,0,0,0,0,0,0,0,0,2,1,5,2,2,0,0,0,0,0,0,0,1,0,2,3,1,0,2,2,0,0,0,0,0,0,0,0,1,1,4,2,2,3,0,0,0,0,0,0,0,0,0,1,2,3,2,5,1,0,0,0,0,0,0,0,1,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,東京
4947,間庭菜摘,マニワ ナツミ,福岡,B1,H,040806,2,32,162,47,AB,4.89,21.5,8,15,107,0,0,0.19,14,50.0,0.2,3.4,18,33.3,0.2,4.4,18,16.6,0.2,3.9,19,15.7,0.2,3.9,19,5.2,0.17,4.1,19,15.7,0.18,3.9,B1,B1,B1,49.0,49.0,2025,2,2024-11-01,2025-04-30,119,4,3,2,2,0,3,0,0,0,0,0,0,0,0,3,3,7,3,1,1,0,0,0,0,0,0,0,0,1,2,4,2,3,5,1,0,0,0,0,0,0,0,0,3,7,6,3,0,0,0,0,0,0,0,0,0,0,1,5,7,5,1,0,0,0,0,0,0,0,0,0,3,4,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,福岡
4948,木場悠介,コバ ユウスケ,長崎,B1,H,041008,1,32,171,53,A,5.33,34.8,22,24,132,3,0,0.17,24,75.0,0.15,3.3,17,17.6,0.15,3.1,24,54.1,0.17,3.0,20,30.0,0.2,3.6,24,12.5,0.17,3.3,23,13.0,0.18,3.9,B1,A2,A2,51.0,50.0,2025,2,2024-11-01,2025-04-30,119,14,4,2,1,2,1,0,0,0,0,0,0,0,0,2,1,4,5,4,1,0,0,0,0,0,0,0,0,2,11,2,6,2,0,0,0,0,0,0,0,1,0,1,5,5,5,2,2,0,0,0,0,0,0,0,0,3,0,4,6,8,2,0,0,0,0,0,0,1,0,0,3,2,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,鹿児島
4949,横田貴満,ヨコタ タカミツ,佐賀,A1,H,041105,1,32,160,50,A,6.45,45.3,32,22,119,4,1,0.16,24,79.1,0.16,2.5,19,63.1,0.15,3.2,16,56.2,0.16,2.9,21,23.8,0.16,3.9,23,30.4,0.18,3.4,16,12.5,0.18,4.3,A2,A2,A2,52.0,54.0,2025,2,2024-11-01,2025-04-30,119,15,4,2,1,0,2,0,0,0,0,0,0,0,0,4,8,3,1,3,0,0,0,0,0,0,0,0,0,7,2,5,1,1,0,0,0,0,0,0,0,0,0,3,2,7,4,4,1,0,0,0,0,0,0,0,0,2,5,8,5,1,2,0,0,0,0,0,0,0,0,1,1,1,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,熊本
4950,高岡竜也,タカオカ リュウヤ,山口,B1,H,050513,1,32,160,53,B,4.46,28.9,18,15,114,0,0,0.19,21,61.9,0.15,3.1,21,33.3,0.17,4.0,19,31.5,0.18,3.5,16,6.2,0.18,3.7,20,25.0,0.21,4.4,17,5.8,0.24,5.2,A2,A2,A2,51.0,47.0,2025,2,2024-11-01,2025-04-30,119,13,0,3,2,0,3,0,0,0,0,0,0,0,0,2,5,0,3,5,6,0,0,0,0,0,0,0,0,2,4,2,3,2,6,0,0,0,0,0,0,0,0,0,1,4,1,6,3,1,0,0,0,0,0,0,0,1,4,2,4,6,3,0,0,0,0,0,0,0,0,0,1,0,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,山口
