登番,名前漢字,名前カナ,支部,級,年号,生年月日,性別,年齢,身長,体重,血液型,勝率,複勝率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,前期級,前々期級,前々々期級,前期能力指数,今期能力指数,年,期,算出期間自,算出期間至,養成期,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,1コースF回数,1コースL0回数,1コースL1回数,1コースK0回数,1コースK1回数,1コースS0回数,1コースS1回数,1コースS2回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,2コースF回数,2コースL0回数,2コースL1回数,2コースK0回数,2コースK1回数,2コースS0回数,2コースS1回数,2コースS2回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,3コースF回数,3コースL0回数,3コースL1回数,3コースK0回数,3コースK1回数,3コースS0回数,3コースS1回数,3コースS2回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,4コースF回数,4コースL0回数,4コースL1回数,4コースK0回数,4コースK1回数,4コースS0回数,4コースS1回数,4コースS2回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,5コースF回数,5コースL0回数,5コースL1回数,5コースK0回数,5コースK1回数,5コースS0回数,5コースS1回数,5コースS2回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,6コースF回数,6コースL0回数,6コースL1回数,6コースK0回数,6コースK1回数,6コースS0回数,6コースS1回数,6コースS2回数,コースなしL0回数,コースなしL1回数,コースなしK0回数,コースなしK1回数,出身地
5167,小川竜太朗,オガワ リョウタロウ,埼玉,B1,H,120519,1,24,172,57,B,3.91,15.7,8,4,76,0,0,0.17,9,44.4,0.17,3.4,17,5.8,0.18,4.4,13,30.7,0.18,3.5,12,8.3,0.14,2.1,15,13.3,0.17,4.0,10,0.0,0.19,4.9,B1,B1,B1,45.0,45.0,2025,1,2024-05-01,2024-10-31,127,4,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,5,7,3,0,0,0,0,0,0,0,0,1,3,3,4,2,0,0,0,0,0,0,0,0,0,1,0,3,4,1,3,0,0,0,0,0,0,0,0,1,1,1,2,5,4,1,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,埼玉
5168,池田なな,イケダ ナナ,大阪,B2,H,120620,2,24,152,52,A,1.67,3.0,0,1,33,0,0,0.21,2,0.0,0.22,5.0,1,0.0,0.06,1.5,5,20.0,0.28,5.5,4,0.0,0.12,1.5,7,0.0,0.15,3.0,14,0.0,0.26,5.0,B2,B2,B2,0.0,33.0,2025,1,2024-05-01,2024-10-31,127,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,和歌山
5169,堀本翔太,ホリモト ショウタ,愛知,B2,H,121214,1,24,161,48,O,3.16,6.9,0,3,43,0,0,0.16,5,60.0,0.14,4.0,7,0.0,0.19,3.7,6,0.0,0.22,4.7,9,0.0,0.13,2.4,9,0.0,0.14,3.4,6,0.0,0.18,3.7,B1,B1,B1,44.0,43.0,2025,1,2024-05-01,2024-10-31,127,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,愛知
5170,佐藤太亮,サトウ タイスケ,岡山,B1,H,121218,1,24,168,53,A,4.02,16.0,6,8,87,0,0,0.15,9,44.4,0.16,2.6,17,23.5,0.16,3.3,12,25.0,0.13,3.2,18,5.5,0.14,2.2,13,7.6,0.17,3.4,18,5.5,0.17,3.9,B1,B1,B1,47.0,45.0,2025,1,2024-05-01,2024-10-31,127,3,1,1,2,0,2,0,0,0,0,0,0,0,0,0,4,2,6,1,4,0,0,0,0,0,0,0,0,2,1,1,1,1,5,1,0,0,0,0,0,0,0,0,1,5,4,3,5,0,0,0,0,0,0,0,0,0,1,3,5,4,0,0,0,0,0,0,0,0,0,1,0,4,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,岡山
5171,清水未唯,シミズ ミユ,滋賀,B1,H,130113,2,23,166,54,A,4.39,26.3,11,14,95,0,0,0.16,13,53.8,0.12,2.0,14,42.8,0.13,1.8,23,21.7,0.18,2.7,15,33.3,0.16,2.7,16,0.0,0.19,3.4,14,14.2,0.15,2.5,B2,B1,B1,42.0,46.0,2025,1,2024-05-01,2024-10-31,127,4,3,2,0,4,0,0,0,0,0,0,0,0,0,1,5,1,5,1,1,0,0,0,0,0,0,0,0,2,3,3,5,4,6,0,0,0,0,0,0,0,0,4,1,1,2,3,4,0,0,0,0,0,0,0,0,0,0,1,4,5,6,0,0,0,0,0,0,0,0,0,2,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,滋賀
5172,田村慶,タムラ ケイ,徳島,B1,H,130204,1,23,171,53,A,5.34,38.2,18,26,115,1,0,0.18,14,71.4,0.15,2.9,23,39.1,0.18,4.3,22,36.3,0.2,4.5,18,38.8,0.18,4.0,21,28.5,0.18,4.1,17,23.5,0.16,4.2,B1,B1,B1,47.0,49.0,2025,1,2024-05-01,2024-10-31,127,8,2,1,2,1,0,0,0,0,0,0,0,0,0,4,5,4,3,3,4,0,0,0,0,0,1,0,0,3,5,2,4,5,3,0,0,0,0,0,0,0,0,1,6,5,1,2,3,0,0,0,0,0,0,0,0,2,4,2,4,5,4,0,0,0,0,0,0,0,0,0,4,4,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,徳島
5173,谷口佳蓮,タニグチ カレン,香川,B1,H,131114,2,23,158,46,A,4.21,22.9,12,8,87,0,0,0.19,10,50.0,0.2,3.5,14,35.7,0.17,4.6,16,31.2,0.19,3.9,14,21.4,0.16,3.6,20,10.0,0.19,3.8,13,0.0,0.2,4.2,B1,B2,B1,46.0,44.0,2025,1,2024-05-01,2024-10-31,127,3,2,0,3,1,1,0,0,0,0,0,0,0,0,4,1,1,0,3,4,0,0,0,0,0,0,0,1,1,4,3,1,3,4,0,0,0,0,0,0,0,0,2,1,3,2,5,1,0,0,0,0,0,0,0,0,2,0,3,3,6,4,1,0,0,0,0,0,1,0,0,0,1,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,愛媛
5174,川井萌,カワイ モエ,静岡,A1,H,140108,2,22,153,46,A,6.33,46.3,34,30,138,1,1,0.15,26,92.3,0.13,2.6,24,50.0,0.18,3.6,26,42.3,0.14,2.7,18,33.3,0.17,2.7,25,32.0,0.16,3.2,19,15.7,0.14,2.4,B1,A2,B1,48.0,53.0,2025,1,2024-05-01,2024-10-31,127,21,3,2,0,0,0,0,0,0,0,0,0,0,0,4,8,4,3,2,3,0,0,0,0,0,0,0,0,5,6,6,6,3,0,0,0,0,0,0,1,0,0,1,5,2,3,3,4,0,0,0,0,0,1,0,0,3,5,7,5,3,2,0,0,0,0,0,0,0,0,0,3,7,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,静岡
5175,島崎丈一朗,シマザキ ジョウイチロウ,東京,B1,H,160118,1,20,173,53,O,4.08,20.6,7,13,97,0,0,0.2,9,44.4,0.17,3.0,15,46.6,0.18,4.1,22,13.6,0.19,3.8,19,15.7,0.16,4.1,17,17.6,0.21,4.3,14,0.0,0.26,4.6,B1,B1,B1,47.0,44.0,2025,1,2024-05-01,2024-10-31,127,3,1,3,0,0,2,0,0,0,0,0,0,0,0,3,4,1,1,3,2,0,0,0,0,0,0,1,0,1,2,6,2,4,6,1,0,0,0,0,0,0,0,0,3,3,6,7,0,0,0,0,0,0,0,0,0,0,3,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,0,0,0,0,0,1,0,0,0,2,1,東京
5176,石倉拓美,イシクラ タクミ,山口,B2,H,050608,1,31,163,56,A,3.0,10.0,0,1,10,0,0,0.15,1,0.0,0.24,6.0,1,0.0,0.08,2.0,0,0.0,0.0,0.0,3,0.0,0.17,4.3,3,33.3,0.09,3.7,2,0.0,0.18,2.5,B2,B1,B1,41.0,41.0,2025,1,2024-05-01,2024-10-31,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,島根
5177,松井貫太,マツイ カンタ,福岡,B1,H,080614,1,28,168,51,B,3.38,12.3,2,9,89,0,0,0.18,7,42.8,0.14,2.6,19,31.5,0.17,4.0,22,4.5,0.19,4.4,16,6.2,0.16,3.3,16,0.0,0.22,4.6,9,0.0,0.19,4.4,B1,B1,B1,45.0,43.0,2025,1,2024-05-01,2024-10-31,128,0,3,0,2,2,0,0,0,0,0,0,0,0,0,2,4,4,3,3,2,1,0,0,0,0,0,0,0,0,1,2,5,7,7,0,0,0,0,0,0,0,0,0,1,2,4,3,5,0,0,0,0,0,0,1,0,0,0,1,2,7,6,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,福岡
5178,成貞琳平,ナリサダ リンペイ,愛知,B1,H,080711,1,28,170,55,B,3.28,14.1,2,10,85,0,0,0.17,8,62.5,0.13,3.1,16,18.7,0.16,3.9,15,6.6,0.16,3.7,18,11.1,0.19,3.6,15,0.0,0.17,3.7,12,8.3,0.22,4.6,B1,B1,B1,42.0,42.0,2025,1,2024-05-01,2024-10-31,128,1,4,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,5,4,3,0,0,0,0,0,0,0,0,0,1,0,5,4,4,0,0,0,0,0,0,0,1,0,2,4,2,4,6,0,0,0,0,0,0,0,0,0,0,1,2,4,8,0,0,0,0,0,0,0,0,0,1,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,1,岡山
5179,藤本元輝,フジモト ゲンキ,兵庫,B2,H,090508,1,27,168,54,O,2.9,8.1,2,2,49,0,0,0.19,6,33.3,0.18,3.5,8,0.0,0.17,2.9,6,16.6,0.34,5.3,6,0.0,0.21,3.8,13,7.6,0.16,2.9,10,0.0,0.15,3.0,B1,B1,B1,45.0,39.0,2025,1,2024-05-01,2024-10-31,128,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,1,0,0,1,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,3,3,2,4,0,0,0,0,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,兵庫
5180,藤本紗弥香,フジモト サヤカ,山口,B2,H,100131,2,26,166,50,AB,3.17,16.6,0,3,18,0,0,0.21,2,0.0,0.35,3.5,3,33.3,0.17,2.7,3,0.0,0.17,2.3,3,0.0,0.22,4.3,6,16.6,0.2,3.5,1,100.0,0.14,2.0,B2,B2,B1,0.0,41.0,2025,1,2024-05-01,2024-10-31,128,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,山口
5181,森智哉,モリ トモヤ,岡山,B1,H,100205,1,26,161,50,O,5.01,32.0,18,14,100,1,0,0.16,13,61.5,0.17,3.4,18,50.0,0.17,3.3,17,35.2,0.15,2.9,16,18.7,0.15,2.6,18,11.1,0.14,3.1,18,22.2,0.16,3.2,B1,B1,B1,49.0,47.0,2025,1,2024-05-01,2024-10-31,128,7,1,2,1,0,2,0,0,0,0,0,0,0,0,4,5,1,4,3,1,0,0,0,0,0,0,0,0,4,2,2,3,3,3,0,0,0,0,0,0,0,0,1,2,3,1,4,2,1,0,0,0,0,0,2,0,1,1,4,2,6,4,0,0,0,0,0,0,0,0,1,3,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,岡山
5182,宮崎安奈,ミヤザキ アンナ,埼玉,B1,H,100528,2,26,155,50,A,3.66,19.3,7,11,93,0,0,0.16,10,90.0,0.17,2.6,17,23.5,0.16,3.3,20,5.0,0.16,2.8,14,7.1,0.15,3.4,14,14.2,0.16,3.9,18,5.5,0.17,3.9,B1,B1,B1,44.0,43.0,2025,1,2024-05-01,2024-10-31,128,4,5,0,0,1,0,0,0,0,0,0,1,0,0,1,3,2,4,3,4,0,0,0,0,0,0,0,0,1,0,2,4,6,7,0,0,0,0,0,0,0,0,1,0,1,5,1,6,0,0,0,0,0,0,0,0,0,2,2,4,3,3,0,0,0,0,0,0,0,0,0,1,0,1,5,10,1,0,0,0,0,0,0,0,0,0,0,0,埼玉
5183,中野孝二,ナカノ コウジ,三重,B1,H,101208,1,26,165,56,B,3.96,20.2,7,7,69,1,0,0.16,7,42.8,0.16,3.4,12,25.0,0.17,3.6,14,21.4,0.19,4.1,12,33.3,0.13,2.7,16,6.2,0.17,3.8,8,0.0,0.14,3.0,B1,B1,B1,44.0,43.0,2025,1,2024-05-01,2024-10-31,128,2,1,1,0,1,2,0,0,0,0,0,0,0,0,1,2,1,1,2,4,0,0,0,0,0,0,1,0,0,3,2,5,1,2,0,0,0,0,0,0,1,0,4,0,1,2,1,3,1,0,0,0,0,0,0,0,0,1,1,4,4,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,三重
5184,飯塚響,イイヅカ ヒビキ,群馬,B2,H,110607,2,25,160,47,B,3.42,9.3,3,1,43,0,0,0.16,5,40.0,0.15,2.4,7,14.2,0.2,4.0,5,0.0,0.18,3.8,8,12.5,0.16,2.1,10,0.0,0.13,2.3,8,0.0,0.18,3.3,B1,B2,B2,41.0,43.0,2025,1,2024-05-01,2024-10-31,128,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,栃木
5185,加藤優弥,カトウ マサヤ,福井,A2,H,111110,1,25,167,54,B,5.54,33.6,16,24,119,0,0,0.16,18,61.1,0.13,3.6,20,40.0,0.15,3.4,20,45.0,0.14,3.0,18,38.8,0.17,2.9,30,16.6,0.19,3.3,13,0.0,0.14,3.2,B1,B1,B1,47.0,50.0,2025,1,2024-05-01,2024-10-31,128,8,3,2,2,2,1,0,0,0,0,0,0,0,0,3,5,5,3,2,2,0,0,0,0,0,0,0,0,2,7,4,0,4,3,0,0,0,0,0,0,0,0,0,7,4,2,0,4,0,0,0,0,0,0,1,0,3,2,14,7,3,1,0,0,0,0,0,0,0,0,0,0,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,福井
5186,遠藤圭吾,エンドウ ケイゴ,東京,B1,H,120414,1,24,170,55,A,4.14,19.0,12,9,110,0,0,0.16,17,52.9,0.13,2.6,24,16.6,0.15,4.1,15,13.3,0.21,3.9,19,15.7,0.15,3.3,24,12.5,0.14,3.2,11,0.0,0.19,3.9,B1,B1,B1,40.0,45.0,2025,1,2024-05-01,2024-10-31,128,8,1,0,2,2,4,0,0,0,0,0,0,0,0,2,2,4,6,7,3,0,0,0,0,0,0,0,0,0,2,4,1,3,5,0,0,0,0,0,0,0,0,1,2,6,3,4,2,0,0,0,0,0,0,0,1,1,2,3,7,7,4,0,0,0,0,0,1,0,0,0,0,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,神奈川
5187,小坂風太,コザカ フウタ,福井,B1,H,120518,1,24,167,50,B,4.82,25.0,10,11,84,0,0,0.16,10,50.0,0.16,3.4,12,58.3,0.17,3.1,14,14.2,0.2,3.9,23,17.3,0.15,3.0,17,17.6,0.13,2.7,8,0.0,0.15,3.0,B1,B1,B2,46.0,48.0,2025,1,2024-05-01,2024-10-31,128,3,2,0,3,2,0,0,0,0,0,0,0,0,0,3,4,1,3,0,1,0,0,0,0,0,0,0,0,1,1,5,3,0,3,0,0,0,0,0,0,1,0,1,3,7,4,3,5,0,0,0,0,0,0,0,0,2,1,4,3,4,3,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,石川
5188,武井莉里佳,タケイ リリカ,兵庫,B1,H,120925,2,24,155,44,O,5.23,32.3,15,18,102,0,0,0.2,17,58.8,0.25,5.1,19,36.8,0.22,4.4,14,35.7,0.14,3.1,21,38.1,0.17,3.4,16,18.7,0.2,3.1,15,0.0,0.18,3.9,B1,B1,B1,46.0,50.0,2025,1,2024-05-01,2024-10-31,128,9,1,1,2,4,0,0,0,0,0,0,0,0,0,3,4,2,4,2,4,0,0,0,0,0,0,0,0,1,4,5,1,1,2,0,0,0,0,0,0,0,0,1,7,3,3,5,2,0,0,0,0,0,0,0,0,1,2,1,9,1,2,0,0,0,0,0,0,0,0,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,兵庫
5189,藤原早菜,フジワラ サナ,岡山,B1,H,121009,2,24,159,47,A,4.83,25.7,13,13,101,2,0,0.21,12,41.6,0.23,4.7,16,43.7,0.18,3.7,17,23.5,0.2,4.1,16,18.7,0.2,3.9,19,15.7,0.21,3.9,21,19.0,0.22,4.4,B1,B1,B1,44.0,48.0,2025,1,2024-05-01,2024-10-31,128,4,1,2,2,0,1,1,0,0,0,0,0,1,0,5,2,5,1,1,2,0,0,0,0,0,0,0,0,2,2,4,5,3,0,1,0,0,0,0,0,0,0,1,2,5,4,3,1,0,0,0,0,0,0,0,0,1,2,1,4,7,4,0,0,0,0,0,0,0,0,0,4,2,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,岡山
5190,大月遊雅,オオツキ ユウガ,東京,B1,H,121221,1,24,166,53,B,4.1,17.8,6,9,84,0,0,0.17,11,45.4,0.15,2.4,18,16.6,0.15,4.0,12,16.6,0.18,4.2,13,30.7,0.19,3.9,17,5.8,0.2,3.9,13,0.0,0.18,3.7,B1,B1,B1,45.0,45.0,2025,1,2024-05-01,2024-10-31,128,3,2,3,0,2,1,0,0,0,0,0,1,0,0,1,2,5,2,3,5,0,0,0,0,0,0,0,0,0,2,3,1,1,4,1,0,0,0,0,0,0,0,2,2,0,4,3,2,0,0,0,0,0,0,0,0,0,1,4,3,5,4,0,0,0,0,0,0,0,0,0,0,1,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,茨城
5191,飛田江己,トビタ コウキ,埼玉,A1,H,130510,1,23,172,52,A,6.7,52.0,49,26,144,6,2,0.13,30,83.3,0.13,2.7,26,46.1,0.12,2.8,24,66.6,0.14,2.7,21,38.1,0.11,2.1,19,47.3,0.14,2.9,24,20.8,0.12,2.8,A1,B1,B1,53.0,55.0,2025,1,2024-05-01,2024-10-31,128,22,3,3,2,0,0,0,0,0,0,0,0,0,0,9,3,5,4,4,1,0,0,0,0,0,0,0,0,9,7,0,3,4,1,0,0,0,0,0,0,0,0,4,4,4,3,3,3,0,0,0,0,0,0,0,0,3,6,3,2,3,2,0,0,0,0,0,0,0,0,2,3,5,6,7,1,0,0,0,0,0,0,0,0,0,0,2,0,東京
5192,中尾優香,ナカオ ユウカ,福岡,B2,H,130627,2,23,162,50,O,2.86,9.0,0,4,44,0,0,0.18,3,33.3,0.23,5.7,3,33.3,0.11,1.7,4,0.0,0.19,3.3,10,0.0,0.16,2.9,12,8.3,0.2,3.3,12,8.3,0.2,5.1,B1,B1,B1,41.0,41.0,2025,1,2024-05-01,2024-10-31,128,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,6,1,2,0,0,0,0,0,0,0,0,0,1,2,1,6,2,0,0,0,0,0,0,0,0,0,1,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,沖縄
5193,米丸乃絵,ヨネマル ノエ,福岡,B1,H,130805,2,23,159,46,A,3.97,17.2,6,4,58,0,0,0.2,5,80.0,0.17,3.0,7,57.1,0.15,3.7,9,11.1,0.2,4.1,11,9.0,0.21,4.6,12,0.0,0.19,3.9,14,0.0,0.24,4.9,A2,B1,B1,52.0,45.0,2025,1,2024-05-01,2024-10-31,128,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,2,1,1,4,2,0,0,0,0,0,0,0,0,0,2,2,6,2,0,0,0,0,0,0,0,0,0,0,1,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,熊本
5194,大久保佑香,オオクボ ユウカ,埼玉,B1,H,130902,2,23,152,44,O,4.03,23.3,8,13,90,0,0,0.18,14,50.0,0.18,3.0,18,38.8,0.19,3.3,17,17.6,0.16,3.4,13,15.3,0.2,3.0,15,13.3,0.13,2.5,13,0.0,0.22,3.8,B1,B1,B1,45.0,45.0,2025,1,2024-05-01,2024-10-31,128,5,2,3,0,1,3,0,0,0,0,0,0,0,0,2,5,0,3,3,5,0,0,0,0,0,0,0,0,1,2,4,1,4,5,0,0,0,0,0,0,0,0,0,2,3,1,4,3,0,0,0,0,0,1,0,0,0,2,2,1,3,7,0,0,0,0,0,0,0,0,0,0,1,1,2,8,1,0,0,0,0,0,0,0,0,0,1,0,埼玉
5195,北村寧々,キタムラ ネネ,長崎,B1,H,130928,2,23,153,43,O,4.47,25.7,9,16,97,0,0,0.15,11,63.6,0.15,2.3,21,28.5,0.16,3.2,18,22.2,0.11,2.5,17,29.4,0.16,2.9,16,6.2,0.13,2.8,14,14.2,0.17,3.1,B1,B1,B1,46.0,46.0,2025,1,2024-05-01,2024-10-31,128,5,2,0,3,1,0,0,0,0,0,0,0,0,0,1,5,4,3,4,3,1,0,0,0,0,0,0,0,0,4,6,4,1,3,0,0,0,0,0,0,0,0,2,3,2,3,4,3,0,0,0,0,0,0,0,0,1,0,3,1,5,6,0,0,0,0,0,0,0,0,0,2,0,4,3,3,0,0,0,0,0,0,2,0,0,0,0,0,長崎
5196,鰐部太空海,ワニベ タクミ,愛知,A2,H,131003,1,23,163,55,O,5.71,42.7,24,20,103,1,0,0.13,15,66.6,0.15,3.7,15,46.6,0.13,3.0,17,29.4,0.15,3.3,22,54.5,0.1,2.1,14,35.7,0.11,2.4,20,25.0,0.16,3.0,A2,B1,B1,49.0,49.0,2025,1,2024-05-01,2024-10-31,128,8,2,2,1,0,2,0,0,0,0,0,0,0,0,1,6,1,1,2,3,0,0,0,0,0,0,1,0,3,2,5,2,2,2,1,0,0,0,0,1,0,0,8,4,1,5,3,1,0,0,0,0,0,0,0,0,2,3,2,1,4,2,0,0,0,0,0,0,0,0,2,3,5,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,愛知
5197,中野仁照,ナカノ ヨシテル,愛知,A1,H,131012,1,23,164,55,A,6.78,50.4,30,29,117,4,1,0.13,22,81.8,0.14,2.7,18,44.4,0.12,2.6,20,60.0,0.13,2.3,23,56.5,0.12,2.1,18,27.7,0.12,2.3,16,18.7,0.13,2.8,A2,B1,B1,50.0,54.0,2025,1,2024-05-01,2024-10-31,128,15,3,3,0,1,0,0,0,0,0,0,0,0,0,2,6,6,4,0,0,0,0,0,0,0,0,0,0,5,7,0,7,1,0,0,0,0,0,0,1,0,0,6,7,3,6,0,0,1,0,0,0,0,0,0,0,2,3,8,4,1,0,0,0,0,0,0,0,0,0,0,3,5,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,愛知
5198,奥村明日香,オクムラ アスカ,福岡,B1,H,131114,2,23,152,45,A,4.32,19.5,10,7,87,0,0,0.21,8,37.5,0.22,4.9,19,10.5,0.21,4.2,19,26.3,0.19,3.7,11,18.1,0.19,3.6,21,23.8,0.2,3.7,9,0.0,0.25,4.1,B1,B1,B1,47.0,46.0,2025,1,2024-05-01,2024-10-31,128,2,1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,2,10,4,1,0,0,0,0,0,0,0,0,2,3,3,4,6,1,0,0,0,0,0,1,0,0,2,0,1,1,4,2,1,0,0,0,0,0,0,0,3,2,5,4,3,3,0,0,0,0,0,0,1,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,2,0,福岡
5199,垂水悠,タルミ ユウ,徳島,B1,H,140301,1,22,168,55,B,5.03,32.5,13,15,86,1,0,0.14,13,76.9,0.14,3.2,14,21.4,0.16,2.9,15,33.3,0.13,2.5,13,46.1,0.11,2.2,15,6.6,0.15,2.7,16,18.7,0.16,2.6,B1,B1,B1,46.0,47.0,2025,1,2024-05-01,2024-10-31,128,6,4,1,1,1,0,0,0,0,0,0,0,0,0,1,2,3,2,1,5,0,0,0,0,0,0,0,0,2,3,5,2,1,2,0,0,0,0,0,0,0,0,2,4,3,2,0,2,0,0,0,0,0,0,0,0,1,0,4,3,2,4,1,0,0,0,0,0,0,0,1,2,0,2,4,6,0,0,0,0,0,0,1,0,0,0,0,0,徳島
5200,筒井美琴,ツツイ ミコト,福岡,B1,H,140302,2,22,157,48,B,2.3,3.9,1,2,76,0,0,0.21,5,0.0,0.25,4.6,15,13.3,0.21,4.2,14,0.0,0.22,4.2,12,0.0,0.16,3.4,18,5.5,0.21,3.6,12,0.0,0.23,3.9,B2,B2,B2,35.0,37.0,2025,1,2024-05-01,2024-10-31,128,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,2,0,4,7,0,0,0,0,0,0,0,0,0,0,2,0,2,8,1,0,0,0,0,0,1,0,0,0,2,1,3,5,0,0,0,0,0,1,1,0,1,0,0,3,7,7,0,0,0,0,0,0,0,0,0,0,1,2,3,6,0,0,0,0,0,0,0,0,0,0,1,0,福岡
5201,村上宗太郎,ムラカミ ソウタロウ,東京,B1,H,141004,1,22,172,55,O,4.98,36.0,14,21,97,0,0,0.16,15,66.6,0.14,2.9,15,26.6,0.14,3.4,20,40.0,0.16,2.5,15,33.3,0.16,3.5,15,26.6,0.15,3.1,17,23.5,0.19,4.7,A2,B1,B1,51.0,47.0,2025,1,2024-05-01,2024-10-31,128,9,1,0,4,0,0,1,0,0,0,0,0,0,0,1,3,3,1,1,6,0,0,0,0,0,1,0,0,2,6,4,2,2,4,0,0,0,0,0,0,0,0,1,4,0,6,1,2,1,0,0,0,0,1,0,0,0,4,0,6,2,3,0,0,0,0,0,1,0,0,1,3,2,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,北海道
